scaffold,start,end,mid,sites,pi_Species1,pi_Species2,dxy_Species1_Species2,Fst_Species1_Species2
3,47250001,47300000,47268327,1263,0.0618,0.1557,0.2154,0.3419
3,47300001,47350000,47320325,1387,0.0442,0.1427,0.2849,0.527
3,47350001,47400000,47370285,1030,0.0595,0.1818,0.2115,0.2895
3,47400001,47450000,47427206,1444,0.1093,0.1453,0.2033,0.2261
3,47450001,47500000,47473222,1719,0.0891,0.1493,0.1954,0.2436
3,47500001,47550000,47517883,1732,0.0572,0.1384,0.175,0.2937
3,47550001,47600000,47574978,1803,0.0169,0.1379,0.1752,0.4261
3,47600001,47650000,47606063,698,0.0576,0.1483,0.2003,0.3339
3,47700001,47750000,47733986,1996,0.0647,0.1503,0.1923,0.2925
3,47750001,47800000,47784268,1104,0.0514,0.1643,0.1697,0.2376
3,47800001,47850000,47824825,2257,0.1153,0.149,0.1821,0.1555
3,47850001,47900000,47866381,778,0.059,0.1335,0.1617,0.2624
3,47950001,48000000,47979329,1060,0.0453,0.1525,0.1815,0.3136
3,48000001,48050000,48024222,1628,0.087,0.1678,0.1812,0.1778
3,48050001,48100000,48077989,1196,0.0525,0.1367,0.1642,0.281
3,48100001,48150000,48122459,957,0.0214,0.1436,0.155,0.3377
3,48150001,48200000,48175068,1593,0.057,0.1205,0.2336,0.4584
3,48250001,48300000,48280834,1636,0.0464,0.1097,0.3266,0.6261
3,48300001,48350000,48325383,1553,0.0883,0.1614,0.2727,0.3761
3,48350001,48400000,48381786,1479,0.1117,0.1265,0.1864,0.213
3,48400001,48450000,48423062,1597,0.0144,0.1205,0.2225,0.5751
3,48450001,48500000,48477409,939,0.0086,0.1571,0.202,0.4674
3,48500001,48550000,48515756,794,0.0083,0.1581,0.1709,0.3918
3,48550001,48600000,48576957,557,0.0123,0.1315,0.1845,0.4831
3,48600001,48650000,48622093,714,0.0049,0.1527,0.1544,0.3723
3,48650001,48700000,48676850,1278,0.0092,0.1443,0.1421,0.3408
3,48700001,48750000,48720828,528,0.0211,0.1192,0.1432,0.3736
3,48800001,48850000,48828844,1135,0.0324,0.1434,0.1573,0.3071
3,48850001,48900000,48866816,975,0.0213,0.1269,0.1406,0.3403
3,48900001,48950000,48932451,1243,0.0348,0.1487,0.1664,0.3128
3,49100001,49150000,49123777,609,0.0078,0.1563,0.2248,0.5156
3,49250001,49300000,49278752,746,0.0073,0.1623,0.1904,0.4331
3,49300001,49350000,49321916,999,0.0067,0.1481,0.1695,0.422
3,49350001,49400000,49377899,921,0.0565,0.1472,0.1468,0.1898
3,49400001,49450000,49430396,718,0.025,0.1423,0.1391,0.2756
3,49450001,49500000,49473355,1157,0.0147,0.1179,0.1265,0.3476
3,49500001,49550000,49516204,950,0.048,0.1255,0.1617,0.3148
3,49600001,49650000,49630014,1644,0.0802,0.1195,0.1548,0.2145
3,49650001,49700000,49668565,738,0.0514,0.1561,0.1955,0.3236
3,49750001,49800000,49782883,1238,0.032,0.1598,0.1826,0.339
3,49800001,49850000,49823986,2615,0.0702,0.1355,0.1671,0.2425
3,49850001,49900000,49875422,692,0.0757,0.1206,0.1868,0.3114
3,49900001,49950000,49925049,1301,0.0716,0.1307,0.1541,0.2106
3,49950001,50000000,49970034,1647,0.0788,0.1439,0.155,0.1666
3,50000001,50050000,50025143,757,0.0196,0.1489,0.1972,0.4397
3,50050001,50100000,50075735,1216,0.0283,0.1423,0.1738,0.3704
3,50100001,50150000,50130021,1642,0.0999,0.1246,0.1871,0.2444
3,50150001,50200000,50175418,1550,0.0841,0.126,0.1445,0.1571
3,50200001,50250000,50221656,1184,0.0358,0.1501,0.1802,0.3441
3,50250001,50300000,50267419,1354,0.0578,0.14,0.1641,0.2581
3,50300001,50350000,50318828,896,0.0669,0.1253,0.1679,0.2762
3,50350001,50400000,50375207,1246,0.0522,0.1215,0.1356,0.2276
3,50400001,50450000,50421471,1857,0.0423,0.1199,0.1335,0.2574
3,50450001,50500000,50474599,2038,0.0252,0.1376,0.1566,0.3454
3,50500001,50550000,50522255,987,0.0095,0.1327,0.1677,0.4506
3,50550001,50600000,50569338,889,0.0092,0.1458,0.1696,0.4189
3,50600001,50650000,50620082,1178,0.026,0.1501,0.1689,0.3453
3,50650001,50700000,50675185,1686,0.0675,0.145,0.1582,0.2025
3,50700001,50750000,50714048,669,0.0887,0.1295,0.1583,0.1825
3,50750001,50800000,50779700,1365,0.0585,0.1491,0.1649,0.2377
3,50800001,50850000,50823020,1902,0.0565,0.1626,0.1764,0.2472
3,50850001,50900000,50874949,531,0.0662,0.17,0.1956,0.2582
3,50900001,50950000,50928974,980,0.0928,0.1277,0.1582,0.1759
3,50950001,51000000,50965779,976,0.0844,0.1225,0.1464,0.1702
3,51000001,51050000,51025794,1179,0.1253,0.1341,0.1817,0.16
3,51050001,51100000,51058356,535,0.1439,0.125,0.209,0.2044
3,51100001,51150000,51132294,540,0.0831,0.0934,0.121,0.1508
3,51150001,51200000,51170344,1026,0.0778,0.1174,0.1518,0.2163
3,51200001,51250000,51226921,1233,0.0547,0.1337,0.1422,0.2121
3,51250001,51300000,51274407,886,0.1139,0.1181,0.1649,0.1663
3,51300001,51350000,51324036,1434,0.1127,0.1313,0.1696,0.1579
3,51400001,51450000,51420038,688,0.0945,0.1272,0.1309,0.0816
3,51450001,51500000,51464715,529,0.0955,0.1149,0.1296,0.1006
3,51550001,51600000,51577862,635,0.1193,0.1656,0.1783,0.1102
3,51650001,51700000,51673094,1068,0.0877,0.1244,0.1378,0.1285
3,51700001,51750000,51730199,1019,0.0728,0.1461,0.1676,0.2147
3,51950001,52000000,51967134,558,0.0243,0.1277,0.3429,0.6668
4,1900001,1950000,1924911,774,0.1342,0.0835,0.3858,0.5311
4,1950001,2000000,1974394,842,0.169,0.0935,0.2215,0.232
4,2000001,2050000,2024398,1570,0.1522,0.0971,0.1898,0.1892
4,2050001,2100000,2074210,1120,0.1586,0.0955,0.1948,0.1912
4,2100001,2150000,2122148,710,0.1554,0.103,0.2033,0.2047
4,2150001,2200000,2169855,1202,0.1513,0.0967,0.2001,0.2151
4,2200001,2250000,2218663,756,0.1538,0.1076,0.2089,0.2126
4,2250001,2300000,2272042,819,0.1869,0.0864,0.2541,0.2703
4,2350001,2400000,2376328,542,0.1894,0.1154,0.3484,0.3634
4,2400001,2450000,2427693,623,0.0779,0.1134,0.3201,0.5372
4,2450001,2500000,2471390,626,0.0995,0.1111,0.3352,0.5106
4,2550001,2600000,2579174,811,0.1436,0.127,0.2699,0.3159
4,2600001,2650000,2623904,995,0.1518,0.1603,0.2598,0.2399
4,2800001,2850000,2832447,584,0.0321,0.1176,0.1502,0.3569
4,2850001,2900000,2878518,1307,0.0317,0.1393,0.1464,0.2855
4,2900001,2950000,2920614,1203,0.0326,0.119,0.1441,0.3318
4,2950001,3000000,2977374,856,0.0342,0.1495,0.176,0.3394
4,3000001,3050000,3023308,829,0.0784,0.1565,0.2101,0.2888
4,3050001,3100000,3064863,836,0.1585,0.1316,0.224,0.2004
4,3100001,3150000,3131715,839,0.1745,0.1383,0.2348,0.1868
4,3150001,3200000,3172569,1254,0.1451,0.1452,0.2179,0.1909
4,3200001,3250000,3230446,1060,0.1303,0.1242,0.1966,0.2033
4,3250001,3300000,3270021,828,0.1193,0.1136,0.1625,0.1563
4,3300001,3350000,3327044,1016,0.111,0.1008,0.1661,0.2093
4,3350001,3400000,3382791,758,0.1317,0.0667,0.1604,0.2116
4,3400001,3450000,3424995,1226,0.1519,0.0688,0.1564,0.1521
4,3450001,3500000,3475943,1366,0.139,0.0601,0.1477,0.1715
4,3500001,3550000,3526981,994,0.1127,0.0798,0.1426,0.1789
4,3550001,3600000,3573236,1240,0.1028,0.0778,0.1464,0.2206
4,3600001,3650000,3619196,726,0.1075,0.0703,0.125,0.1537
4,3650001,3700000,3678145,989,0.0996,0.1125,0.1859,0.2649
4,3700001,3750000,3721787,1127,0.0963,0.0827,0.1446,0.2214
4,3750001,3800000,3764509,995,0.0952,0.1261,0.1615,0.1834
4,3800001,3850000,3817134,923,0.0898,0.1216,0.1886,0.2778
4,3850001,3900000,3879400,679,0.0108,0.1324,0.1388,0.3607
4,3900001,3950000,3923335,660,0.0096,0.1499,0.1631,0.3879
4,4000001,4050000,4027381,552,0.0093,0.095,0.5048,0.8378
4,4800001,4850000,4828559,708,0.0172,0.1212,0.3547,0.7061
4,4850001,4900000,4867055,665,0.0146,0.1328,0.3274,0.6706
4,5000001,5050000,5027687,912,0.014,0.1165,0.3423,0.7143
4,5050001,5100000,5073332,993,0.0285,0.1216,0.4197,0.7197
4,5100001,5150000,5123112,880,0.0342,0.0691,0.3621,0.7561
4,5150001,5200000,5175045,1454,0.0238,0.084,0.4799,0.8129
4,5200001,5250000,5219984,1180,0.0252,0.075,0.532,0.8384
4,5250001,5300000,5269670,1279,0.0255,0.0982,0.485,0.7912
4,5300001,5350000,5328843,1274,0.0486,0.0913,0.3645,0.6826
4,5350001,5400000,5374382,1368,0.04,0.0826,0.4071,0.7448
4,5400001,5450000,5424517,1321,0.0291,0.0759,0.3946,0.7759
4,5450001,5500000,5473194,1384,0.0269,0.0509,0.5392,0.8681
4,5500001,5550000,5521342,913,0.0371,0.0821,0.3754,0.7342
4,5550001,5600000,5580253,816,0.0501,0.0982,0.4131,0.7014
4,5600001,5650000,5621396,1335,0.0627,0.0917,0.3985,0.6732
4,5650001,5700000,5672501,1682,0.1489,0.086,0.3543,0.4709
4,5700001,5750000,5726661,1789,0.1293,0.0731,0.3869,0.5543
4,5750001,5800000,5775458,1574,0.1234,0.1039,0.3606,0.5006
4,5800001,5850000,5822105,1541,0.1491,0.0953,0.3908,0.4952
4,5900001,5950000,5928070,1486,0.1263,0.0844,0.4125,0.5667
4,5950001,6000000,5978115,1359,0.1196,0.115,0.3445,0.4759
4,6200001,6250000,6228254,675,0.1075,0.1028,0.421,0.5846
4,6250001,6300000,6272147,1396,0.1531,0.0869,0.3013,0.3996
4,6300001,6350000,6321761,694,0.1303,0.1126,0.3005,0.4056
4,6350001,6400000,6381523,1106,0.1692,0.1312,0.3663,0.3966
4,6400001,6450000,6421955,1140,0.0942,0.1276,0.2667,0.4078
4,6450001,6500000,6481813,1026,0.1547,0.1474,0.2523,0.2389
4,6500001,6550000,6527962,1291,0.1756,0.1386,0.2318,0.1788
4,6550001,6600000,6575018,1559,0.1671,0.1051,0.1852,0.1387
4,6600001,6650000,6628587,1641,0.1427,0.146,0.1874,0.1237
4,6650001,6700000,6682503,1485,0.1372,0.1391,0.1689,0.095
4,6700001,6750000,6725508,1129,0.132,0.1132,0.1653,0.1387
4,6750001,6800000,6777660,1308,0.1443,0.1063,0.2138,0.2427
4,6800001,6850000,6824307,636,0.0999,0.1588,0.2052,0.2269
4,7050001,7100000,7080065,598,0.0283,0.1079,0.4529,0.7578
4,7150001,7200000,7158881,550,0.0315,0.0799,0.365,0.7463
4,7300001,7350000,7328506,555,0.0449,0.0823,0.4205,0.7409
4,7600001,7650000,7628234,2016,0.0173,0.1319,0.3674,0.6968
4,7650001,7700000,7661043,781,0.009,0.1218,0.4354,0.7735
4,7800001,7850000,7834283,792,0.0144,0.087,0.5079,0.8386
4,7850001,7900000,7871242,1421,0.0051,0.0896,0.5699,0.8705
4,7900001,7950000,7920263,1290,0.0032,0.1331,0.4544,0.7789
4,7950001,8000000,7969346,1001,0.0285,0.1016,0.4777,0.7773
4,8000001,8050000,8033487,1077,0.0073,0.1098,0.4826,0.8144
4,8050001,8100000,8073347,1779,0.0328,0.1121,0.3848,0.7022
4,8200001,8250000,8223048,1661,0.0174,0.1177,0.4012,0.7416
4,8250001,8300000,8286420,1144,0.0188,0.1084,0.3629,0.7296
4,8300001,8350000,8326285,1718,0.0167,0.122,0.3393,0.6945
4,8350001,8400000,8366616,959,0.0331,0.1066,0.3562,0.6905
4,8500001,8550000,8529638,1806,0.0383,0.1173,0.2921,0.5984
4,8550001,8600000,8574206,1317,0.0132,0.1258,0.3378,0.696
4,8600001,8650000,8621257,1362,0.0141,0.1414,0.3403,0.6677
4,8650001,8700000,8668262,1284,0.0128,0.129,0.4031,0.736
4,8700001,8750000,8718527,1130,0.0222,0.1064,0.3592,0.7216
4,8850001,8900000,8869176,531,0.043,0.1247,0.3652,0.6435
4,8950001,9000000,8979148,1327,0.0411,0.1595,0.291,0.5131
4,9000001,9050000,9026526,1542,0.065,0.1283,0.2635,0.4701
4,9050001,9100000,9061139,1310,0.0773,0.148,0.2383,0.3635
4,9100001,9150000,9134660,756,0.0104,0.1328,0.4072,0.7384
4,9150001,9200000,9169304,732,0.0089,0.1385,0.3289,0.6775
4,9250001,9300000,9276128,701,0.0157,0.1088,0.3539,0.7317
4,9300001,9350000,9325371,2774,0.0133,0.1315,0.3282,0.6775
4,9350001,9400000,9370496,2127,0.0042,0.1282,0.3399,0.7187
4,9450001,9500000,9475065,2056,0.0383,0.1243,0.3686,0.6581
4,9500001,9550000,9517921,845,0.02,0.104,0.3539,0.7283
4,9550001,9600000,9560298,614,0.0516,0.1092,0.3998,0.6732
4,9600001,9650000,9624913,1278,0.0293,0.1058,0.3388,0.6884
4,9650001,9700000,9672496,1188,0.0183,0.1098,0.3939,0.7478
4,9700001,9750000,9725740,1254,0.005,0.1054,0.3882,0.787
4,9750001,9800000,9782577,1163,0.0049,0.14,0.3523,0.7045
4,9800001,9850000,9823227,1409,0.0149,0.1047,0.3375,0.73
4,10000001,10050000,10031677,1380,0.0078,0.1441,0.3439,0.683
4,10050001,10100000,10071121,1716,0.0152,0.1053,0.2918,0.6909
4,10150001,10200000,10189656,997,0.0223,0.1235,0.2974,0.6379
4,10200001,10250000,10219945,2213,0.0267,0.1245,0.3091,0.6353
4,10250001,10300000,10279169,1066,0.0236,0.0925,0.4154,0.7735
4,10300001,10350000,10324707,1945,0.0342,0.1234,0.3309,0.6377
4,10350001,10400000,10375506,1732,0.0266,0.1164,0.3412,0.679
4,10400001,10450000,10426703,2681,0.0422,0.1271,0.3275,0.6076
4,10450001,10500000,10475987,2070,0.0748,0.1297,0.2425,0.4095
4,10500001,10550000,10519913,1672,0.025,0.1464,0.2696,0.552
4,10550001,10600000,10576052,1358,0.0484,0.1412,0.2383,0.449
4,10600001,10650000,10624187,2553,0.0213,0.1296,0.2637,0.5898
4,10650001,10700000,10674294,2218,0.0491,0.1342,0.2685,0.5077
4,10700001,10750000,10726914,1760,0.0287,0.1286,0.2494,0.5494
4,10750001,10800000,10776775,1677,0.0391,0.1264,0.3118,0.6011
4,10800001,10850000,10822056,829,0.0197,0.1197,0.2762,0.6305
4,10850001,10900000,10873747,1002,0.0327,0.1096,0.3322,0.6673
4,10900001,10950000,10927843,831,0.0267,0.1248,0.3091,0.6348
4,10950001,11000000,10975558,1237,0.0501,0.118,0.2915,0.5646
4,11000001,11050000,11023448,1736,0.0209,0.1426,0.3178,0.6265
4,11050001,11100000,11074940,1922,0.0248,0.1375,0.318,0.6255
4,11100001,11150000,11121664,1720,0.0267,0.1309,0.2793,0.5903
4,11200001,11250000,11237062,718,0.0525,0.1594,0.2391,0.4044
4,11250001,11300000,11266802,1271,0.0523,0.1176,0.2524,0.5071
4,11300001,11350000,11325816,2649,0.0411,0.1288,0.1983,0.4197
4,11350001,11400000,11375950,3931,0.0479,0.1259,0.2226,0.4537
4,11400001,11450000,11421953,2174,0.0513,0.1262,0.246,0.483
4,11450001,11500000,11463867,1156,0.0111,0.1087,0.2681,0.6738
4,11500001,11550000,11540774,771,0.0538,0.1413,0.2324,0.4237
4,11550001,11600000,11580168,660,0.122,0.1002,0.2132,0.2971
4,11600001,11650000,11633940,781,0.1319,0.1322,0.2161,0.2306
4,11650001,11700000,11671024,1949,0.1133,0.1333,0.2126,0.2585
4,11700001,11750000,11733073,1170,0.0667,0.1164,0.2052,0.3859
4,11750001,11800000,11784402,2024,0.0335,0.1076,0.2131,0.5236
4,11800001,11850000,11823968,3492,0.0143,0.1262,0.2037,0.5288
4,11850001,11900000,11875220,1627,0.0593,0.1177,0.2677,0.5102
4,11900001,11950000,11923555,1083,0.0362,0.1447,0.2609,0.5115
4,11950001,12000000,11974950,1338,0.0197,0.1324,0.2806,0.6096
4,12000001,12050000,12024363,938,0.0052,0.1463,0.2768,0.6209
4,12050001,12100000,12074918,1538,0.0151,0.154,0.2004,0.4494
4,12100001,12150000,12126866,1904,0.0066,0.1667,0.2421,0.5249
4,12150001,12200000,12169201,1719,0.0109,0.1437,0.2517,0.5762
4,12200001,12250000,12223499,1723,0.0325,0.1256,0.2285,0.5119
4,12250001,12300000,12274344,1104,0.0121,0.1311,0.2503,0.5985
4,12300001,12350000,12314042,831,0.0494,0.1401,0.2081,0.391
4,12350001,12400000,12378040,1194,0.0251,0.1504,0.23,0.4827
4,12400001,12450000,12428066,2915,0.0414,0.1315,0.2824,0.5518
4,12450001,12500000,12473006,2250,0.0496,0.1476,0.2355,0.4282
4,12500001,12550000,12526546,3403,0.067,0.1259,0.1768,0.2984
4,12550001,12600000,12571878,2836,0.0377,0.1306,0.2126,0.4554
4,12650001,12700000,12675665,801,0.0048,0.1355,0.2228,0.5734
4,12700001,12750000,12726434,1662,0.0575,0.1197,0.1968,0.3873
4,12750001,12800000,12777652,988,0.0111,0.1277,0.2783,0.6433
4,12800001,12850000,12822601,1300,0.0406,0.1291,0.1936,0.4104
4,12850001,12900000,12876358,940,0.0596,0.1087,0.2229,0.4561
4,13000001,13050000,13023684,981,0.0497,0.1336,0.2622,0.4981
4,13050001,13100000,13084915,841,0.0116,0.1363,0.1933,0.4919
4,13100001,13150000,13120595,1276,0.0439,0.1287,0.1986,0.4121
4,13150001,13200000,13177895,1740,0.082,0.1282,0.1991,0.3087
4,13200001,13250000,13225231,1689,0.0473,0.1233,0.215,0.4472
4,13250001,13300000,13278518,1237,0.0128,0.1401,0.2326,0.5494
4,13300001,13350000,13318517,2647,0.0438,0.1167,0.19,0.4214
4,13350001,13400000,13370609,1738,0.0314,0.1469,0.209,0.4311
4,13400001,13450000,13421578,1293,0.0152,0.1227,0.1779,0.4812
4,13450001,13500000,13472096,1629,0.0118,0.1275,0.2075,0.5417
4,13500001,13550000,13524415,1697,0.028,0.1393,0.1896,0.4179
4,13550001,13600000,13582766,1574,0.0153,0.133,0.1954,0.4912
4,13600001,13650000,13629355,1801,0.0061,0.1268,0.2151,0.578
4,13650001,13700000,13677499,679,0.0133,0.1169,0.1673,0.4814
4,13700001,13750000,13726842,566,0.0391,0.1443,0.2089,0.4135
4,13750001,13800000,13784262,1279,0.0437,0.1012,0.1834,0.4453
4,13800001,13850000,13820768,2389,0.031,0.1322,0.2158,0.479
4,13900001,13950000,13934323,890,0.0653,0.1232,0.1858,0.3318
4,13950001,14000000,13979810,1277,0.0575,0.1335,0.224,0.4134
4,14000001,14050000,14024955,1322,0.0667,0.1312,0.18,0.2962
4,14050001,14100000,14083160,1406,0.0586,0.1227,0.1597,0.283
4,14100001,14150000,14130962,2065,0.0618,0.1332,0.1818,0.31
4,14150001,14200000,14175176,2057,0.0661,0.1109,0.1571,0.2809
4,14200001,14250000,14213472,2323,0.0741,0.1045,0.1367,0.2071
4,14250001,14300000,14280642,2210,0.0595,0.1253,0.1679,0.2971
4,14300001,14350000,14322192,1799,0.0407,0.1279,0.1906,0.4063
4,14350001,14400000,14373067,2626,0.0442,0.1361,0.2318,0.4596
4,14400001,14450000,14419654,1568,0.0413,0.1162,0.3275,0.6288
4,14450001,14500000,14482986,2940,0.0479,0.1204,0.3219,0.5991
4,14500001,14550000,14514364,1821,0.0387,0.1291,0.3532,0.6365
4,14550001,14600000,14581761,1768,0.0296,0.1443,0.3925,0.6655
4,14600001,14650000,14635212,1861,0.0364,0.1212,0.2855,0.5887
4,14650001,14700000,14683063,2467,0.0477,0.1031,0.2749,0.5791
4,14700001,14750000,14725436,4741,0.0538,0.0965,0.2486,0.5399
4,14750001,14800000,14776312,4931,0.0477,0.09,0.2664,0.5945
4,14800001,14850000,14828926,2160,0.0549,0.0981,0.2885,0.5845
4,14850001,14900000,14879857,4244,0.0552,0.1002,0.2967,0.5891
4,14900001,14950000,14923187,4227,0.0378,0.0959,0.2976,0.6466
4,14950001,15000000,14969437,3782,0.0562,0.0946,0.2592,0.5511
4,15000001,15050000,15025394,4275,0.0643,0.0902,0.2541,0.5299
4,15050001,15100000,15073276,2867,0.0573,0.0928,0.2686,0.5638
4,15100001,15150000,15123380,3074,0.0537,0.1049,0.2825,0.5683
4,15150001,15200000,15182737,3376,0.0505,0.0957,0.2315,0.5259
4,15200001,15250000,15218558,3084,0.0532,0.0922,0.278,0.5881
4,15250001,15300000,15278590,1223,0.0434,0.1163,0.2672,0.5558
4,15300001,15350000,15323164,3164,0.0652,0.1069,0.2611,0.5055
4,15350001,15400000,15374920,4398,0.0551,0.1,0.2678,0.5551
4,15400001,15450000,15423525,4233,0.0575,0.1028,0.2705,0.5467
4,15450001,15500000,15465660,2601,0.0649,0.1019,0.3142,0.5802
4,15500001,15550000,15532620,2988,0.0593,0.0982,0.2695,0.549
4,15550001,15600000,15572648,2275,0.0731,0.0857,0.3026,0.5749
4,15600001,15650000,15642673,1357,0.0571,0.1098,0.2728,0.5378
4,15650001,15700000,15676161,3499,0.0441,0.1017,0.3346,0.653
4,15700001,15750000,15731853,2078,0.0611,0.1067,0.272,0.5315
4,15750001,15800000,15770394,3377,0.038,0.1182,0.2535,0.5489
4,15800001,15850000,15829477,1756,0.035,0.1183,0.2892,0.6027
4,15850001,15900000,15872426,2601,0.0495,0.1063,0.295,0.5915
4,15900001,15950000,15912653,977,0.0495,0.082,0.3208,0.6611
4,15950001,16000000,15978292,1462,0.0526,0.0987,0.2906,0.5921
4,16000001,16050000,16026203,1872,0.0724,0.0933,0.2764,0.5324
4,16050001,16100000,16069848,1697,0.0604,0.1097,0.3112,0.575
4,16100001,16150000,16134892,1189,0.0631,0.0975,0.3007,0.5779
4,16150001,16200000,16177283,916,0.077,0.0786,0.3443,0.618
4,16200001,16250000,16237009,2037,0.0714,0.1077,0.3108,0.5512
4,16250001,16300000,16264144,611,0.0561,0.1143,0.277,0.5374
4,16300001,16350000,16325680,3157,0.0543,0.098,0.387,0.6748
4,16350001,16400000,16376675,2908,0.0485,0.1054,0.2697,0.5657
4,16400001,16450000,16415563,2932,0.0612,0.103,0.2626,0.5255
4,16450001,16500000,16471603,1638,0.0381,0.1008,0.2621,0.5962
4,16500001,16550000,16526437,2668,0.0376,0.1081,0.2941,0.62
4,16550001,16600000,16571288,3071,0.0485,0.1059,0.2668,0.561
4,16600001,16650000,16633723,2919,0.0575,0.1028,0.281,0.5598
4,16650001,16700000,16676606,3364,0.0611,0.1045,0.2658,0.5275
4,16700001,16750000,16729730,2482,0.0491,0.1037,0.2335,0.516
4,16750001,16800000,16780688,3259,0.0565,0.0999,0.2547,0.5335
4,16800001,16850000,16824064,4949,0.0501,0.1004,0.2389,0.5282
4,16850001,16900000,16872506,2921,0.0509,0.1105,0.2584,0.5339
4,16900001,16950000,16922442,4358,0.0489,0.1057,0.2528,0.5414
4,16950001,17000000,16982540,3584,0.0523,0.1127,0.2395,0.4972
4,17000001,17050000,17024053,3221,0.052,0.1135,0.2268,0.4753
4,17050001,17100000,17072666,2447,0.0445,0.1018,0.2754,0.5913
4,17100001,17150000,17127027,4641,0.0438,0.0948,0.2928,0.6266
4,17150001,17200000,17174648,3877,0.0352,0.0928,0.2717,0.6332
4,17200001,17250000,17229935,3301,0.0394,0.1092,0.229,0.5272
4,17250001,17300000,17270020,3897,0.0605,0.1019,0.2106,0.4453
4,17300001,17350000,17319540,2770,0.0473,0.105,0.2173,0.4914
4,17350001,17400000,17376801,3138,0.0621,0.1068,0.2431,0.4871
4,17400001,17450000,17422304,3187,0.0407,0.1178,0.2475,0.5328
4,17450001,17500000,17471415,1544,0.0397,0.1061,0.2863,0.6095
4,17500001,17550000,17524668,2515,0.0486,0.1009,0.2751,0.581
4,17550001,17600000,17573480,2006,0.0404,0.1104,0.247,0.5486
4,17600001,17650000,17624310,2271,0.0435,0.0928,0.269,0.6047
4,17650001,17700000,17675009,2761,0.0531,0.1062,0.2358,0.5024
4,17700001,17750000,17724206,1401,0.033,0.1167,0.1959,0.4706
4,17750001,17800000,17778368,2553,0.051,0.1125,0.1978,0.4253
4,17800001,17850000,17819442,2135,0.0549,0.1108,0.2029,0.4276
4,17850001,17900000,17875584,1964,0.039,0.1203,0.2204,0.4889
4,17900001,17950000,17912505,1318,0.0519,0.1044,0.2703,0.559
4,17950001,18000000,17979638,1713,0.0585,0.1165,0.2342,0.4631
4,18000001,18050000,18029229,3530,0.0297,0.1072,0.2588,0.6048
4,18050001,18100000,18074397,2818,0.0397,0.1049,0.3196,0.6455
4,18100001,18150000,18129140,2688,0.0554,0.1095,0.2202,0.4622
4,18150001,18200000,18174956,2350,0.0459,0.1043,0.2419,0.5372
4,18200001,18250000,18225774,3088,0.0482,0.1288,0.2296,0.4594
4,18250001,18300000,18274953,3011,0.061,0.1357,0.2598,0.4612
4,18300001,18350000,18325818,3246,0.0428,0.1132,0.2388,0.5229
4,18350001,18400000,18373005,3693,0.0417,0.1136,0.2113,0.4791
4,18400001,18450000,18425602,4821,0.0471,0.1038,0.1912,0.4443
4,18450001,18500000,18474309,4437,0.0534,0.0984,0.1963,0.447
4,18500001,18550000,18526472,4353,0.0437,0.1062,0.2069,0.4812
4,18550001,18600000,18577636,4579,0.0559,0.1052,0.1902,0.4104
4,18600001,18650000,18615011,2765,0.0462,0.1079,0.2077,0.471
4,18650001,18700000,18679334,2963,0.0207,0.1049,0.2006,0.5549
4,18700001,18750000,18726221,3955,0.0498,0.1033,0.2015,0.4578
4,18750001,18800000,18773190,3487,0.0347,0.1077,0.1925,0.48
4,18800001,18850000,18821469,3671,0.0633,0.1042,0.1772,0.3592
4,18850001,18900000,18867470,2441,0.0539,0.1082,0.2033,0.4373
4,18900001,18950000,18925237,2139,0.0687,0.0983,0.1959,0.399
4,18950001,19000000,18967156,2814,0.0563,0.0895,0.2236,0.5081
4,19000001,19050000,19023778,3766,0.0515,0.0974,0.2009,0.4649
4,19050001,19100000,19070870,2576,0.0538,0.0997,0.1966,0.4433
4,19100001,19150000,19122643,2663,0.0375,0.103,0.2457,0.5716
4,19150001,19200000,19174692,3061,0.0316,0.1105,0.2357,0.5596
4,19200001,19250000,19222115,2567,0.0379,0.104,0.2544,0.5802
4,19250001,19300000,19275279,1891,0.0372,0.1145,0.2382,0.5368
4,19300001,19350000,19326278,2870,0.0566,0.1027,0.1987,0.432
4,19350001,19400000,19375749,3361,0.0257,0.1035,0.2287,0.5854
4,19400001,19450000,19425798,3390,0.0491,0.1165,0.2414,0.5017
4,19450001,19500000,19473744,3116,0.0383,0.116,0.2494,0.5467
4,19500001,19550000,19526426,2610,0.0374,0.1165,0.2564,0.5585
4,19550001,19600000,19576082,3034,0.0634,0.114,0.2447,0.4719
4,19600001,19650000,19614347,2330,0.0717,0.1147,0.2365,0.435
4,19650001,19700000,19674654,3241,0.046,0.1104,0.2434,0.5267
4,19700001,19750000,19722175,3045,0.0607,0.1045,0.217,0.451
4,19750001,19800000,19782398,2042,0.0596,0.106,0.2226,0.4616
4,19800001,19850000,19817863,2680,0.0537,0.1107,0.2093,0.4441
4,19850001,19900000,19870018,1071,0.0368,0.1216,0.2046,0.4636
4,19900001,19950000,19934832,1187,0.0498,0.1061,0.2119,0.4715
4,19950001,20000000,19979870,2234,0.0633,0.0984,0.2098,0.4431
4,20000001,20050000,20021906,1854,0.0471,0.108,0.2215,0.4928
4,20050001,20100000,20075364,1690,0.0476,0.1178,0.2355,0.4941
4,20100001,20150000,20130774,1469,0.038,0.1066,0.211,0.5069
4,20150001,20200000,20175740,3111,0.0509,0.1008,0.1997,0.4566
